date,ip 属地,评分,comments
2019-09-20,未知,5,百家姓文化馆位于阳朔西街城中路125号。无意中经过，看到门口有不少拍照的，走进去看看里面风格也是不错。有中国百家姓介绍、排名以及每个姓氏背后的一些历历史资料故事，看看挺不错的。文化馆装修环境适合打卡。
