date,ip 属地,评分,comments
2022-10-28,广西,5,《印象·刘三姐》是大型桂林山水实景演出《印象·刘三姐》是中国·漓江山水剧场之核心工程。全国第一部“山水实景演出”，系张艺谋导游的印象系列第一部作品。
