date,ip 属地,评分,comments
2020-09-17,未知,4,王鹏运是桂林有名的词人，号称半塘老人，是清同治朝举人，为晚清四大家。王鹏运政治上支持革新，曾支持康有为的变法运动。西园是其私人园林。
