date,ip 属地,评分,comments
2022-09-22,广西,5,教练很专业，整体流程非常顺利，全程只需要听教练指挥就可以了，除了起飞阶段略微紧张外，在空中感觉非常舒服，有机会还要体验。
2022-08-22,广西,5,感受像鸟儿一样自由飞翔的感觉，教练人超级nice
