date,ip 属地,评分,comments
2024-10-21,广西,5,老师讲的很好的哈哈哈哈哈哈哈好好好
2024-10-24,广西,5,靖江王府景色不错，山水甲天下，很棒
2024-10-03,广西,5,好好好好好好好好好好好好好好好！
2020-07-17,未知,4,靖江王府的大门，黄色的墙面，很雄伟。
